periodo;ars;indicador;valor;unidade;id
2022-04-24;Portugal Continental;Taxa diária de atendimentos urgentes com internamento;8.387574;%;2022-04-24/Portugal Continental/Taxa diária de episódios de urgência com internamento (%)
2022-04-24;ARS Norte;Taxa diária de atendimentos urgentes com internamento;8.258643;%;2022-04-24/ARS Norte/Taxa diária de episódios de urgência com internamento (%)
2022-04-24;ARS Centro;Taxa diária de atendimentos urgentes com prioridade verde ou azul;37.72727;epis. urg./100.000 resid.;2022-04-24/ARS Centro/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2022-04-24;ARS Algarve;Taxa diária de atendimentos urgentes com prioridade verde ou azul;48.49246;epis. urg./100.000 resid.;2022-04-24/ARS Algarve/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2022-04-24;Portugal Continental;Taxa diária de atendimentos urgentes com prioridade verde ou azul;44.14079;epis. urg./100.000 resid.;2022-04-24/Portugal Continental/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2022-04-24;ARS Alentejo;Número estimado de episódios de urgência;883.0;episódio urgência;2022-04-24/ARS Alentejo/Número estimado de episódios de urgência
2022-04-24;ARS Centro;Número estimado de episódios de urgência;2738.0;episódio urgência;2022-04-24/ARS Centro/Número estimado de episódios de urgência
2022-04-24;ARS Norte;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);56.16045;minuto;2022-04-24/ARS Norte/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2022-04-24;ARS Alentejo;Taxa diária de atendimentos urgentes com prioridade verde ou azul;50.20134;epis. urg./100.000 resid.;2022-04-24/ARS Alentejo/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2022-04-24;ARS Algarve;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);40.09112;minuto;2022-04-24/ARS Algarve/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2022-04-24;ARS Norte;Taxa diária de atendimentos urgentes com prioridade verde ou azul;41.68086;epis. urg./100.000 resid.;2022-04-24/ARS Norte/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2022-04-23;ARS Norte;Número estimado de episódios de urgência;5839.0;episódio urgência;2022-04-23/ARS Norte/Número estimado de episódios de urgência
2022-04-23;ARS Lisboa e Vale do Tejo;Taxa diária de atendimentos urgentes com internamento;8.812756;%;2022-04-23/ARS Lisboa e Vale do Tejo/Taxa diária de episódios de urgência com internamento (%)
2022-04-23;Portugal Continental;Taxa diária de atendimentos urgentes com prioridade verde ou azul;42.36073;epis. urg./100.000 resid.;2022-04-23/Portugal Continental/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2022-04-23;ARS Alentejo;Taxa diária de atendimentos urgentes com internamento;7.325383;%;2022-04-23/ARS Alentejo/Taxa diária de episódios de urgência com internamento (%)
2022-04-23;ARS Centro;Taxa diária de atendimentos urgentes com internamento;8.73898;%;2022-04-23/ARS Centro/Taxa diária de episódios de urgência com internamento (%)
2022-04-23;ARS Centro;Taxa diária de atendimentos urgentes com prioridade verde ou azul;40.02209;epis. urg./100.000 resid.;2022-04-23/ARS Centro/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2022-04-23;ARS Algarve;Taxa diária de atendimentos urgentes com internamento;7.642276;%;2022-04-23/ARS Algarve/Taxa diária de episódios de urgência com internamento (%)
2022-04-23;ARS Alentejo;Taxa diária de atendimentos urgentes com prioridade verde ou azul;45.39801;epis. urg./100.000 resid.;2022-04-23/ARS Alentejo/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2022-04-23;Portugal Continental;Número estimado de episódios de urgência;15649.0;episódio urgência;2022-04-23/Portugal Continental/Número estimado de episódios de urgência
2022-04-23;ARS Norte;Taxa diária de atendimentos urgentes com internamento;9.130525;%;2022-04-23/ARS Norte/Taxa diária de episódios de urgência com internamento (%)
2022-04-23;ARS Algarve;Taxa diária de atendimentos urgentes com prioridade verde ou azul;45.65499;epis. urg./100.000 resid.;2022-04-23/ARS Algarve/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2022-04-23;ARS Lisboa e Vale do Tejo;Número estimado de episódios de urgência;5246.0;episódio urgência;2022-04-23/ARS Lisboa e Vale do Tejo/Número estimado de episódios de urgência
2022-04-23;ARS Lisboa e Vale do Tejo;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);89.36521;minuto;2022-04-23/ARS Lisboa e Vale do Tejo/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2022-04-23;ARS Algarve;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);44.32576;minuto;2022-04-23/ARS Algarve/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2022-04-23;ARS Centro;Número estimado de episódios de urgência;2854.0;episódio urgência;2022-04-23/ARS Centro/Número estimado de episódios de urgência
2022-04-23;ARS Algarve;Número estimado de episódios de urgência;771.0;episódio urgência;2022-04-23/ARS Algarve/Número estimado de episódios de urgência
2022-04-23;Portugal Continental;Taxa diária de atendimentos urgentes com internamento;8.793611;%;2022-04-23/Portugal Continental/Taxa diária de episódios de urgência com internamento (%)
2022-04-23;ARS Alentejo;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);34.18313;minuto;2022-04-23/ARS Alentejo/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2022-04-23;ARS Centro;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);55.06348;minuto;2022-04-23/ARS Centro/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2022-04-23;ARS Lisboa e Vale do Tejo;Taxa diária de atendimentos urgentes com prioridade verde ou azul;45.02779;epis. urg./100.000 resid.;2022-04-23/ARS Lisboa e Vale do Tejo/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2022-04-23;ARS Alentejo;Número estimado de episódios de urgência;939.0;episódio urgência;2022-04-23/ARS Alentejo/Número estimado de episódios de urgência
2022-04-23;ARS Norte;Taxa diária de atendimentos urgentes com prioridade verde ou azul;40.19791;epis. urg./100.000 resid.;2022-04-23/ARS Norte/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2022-04-23;Portugal Continental;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);66.43336;minuto;2022-04-23/Portugal Continental/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2022-04-23;ARS Norte;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);61.64678;minuto;2022-04-23/ARS Norte/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2022-04-22;ARS Centro;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);60.83665;minuto;2022-04-22/ARS Centro/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2022-04-22;ARS Lisboa e Vale do Tejo;Taxa diária de atendimentos urgentes com prioridade verde ou azul;47.20118;epis. urg./100.000 resid.;2022-04-22/ARS Lisboa e Vale do Tejo/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2022-04-22;Portugal Continental;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);66.01413;minuto;2022-04-22/Portugal Continental/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2022-04-22;ARS Lisboa e Vale do Tejo;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);94.84525;minuto;2022-04-22/ARS Lisboa e Vale do Tejo/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2022-04-22;ARS Alentejo;Taxa diária de atendimentos urgentes com internamento;9.02527;%;2022-04-22/ARS Alentejo/Taxa diária de episódios de urgência com internamento (%)
2022-04-22;ARS Alentejo;Número estimado de episódios de urgência;920.0;episódio urgência;2022-04-22/ARS Alentejo/Número estimado de episódios de urgência
2022-04-22;ARS Alentejo;Taxa diária de atendimentos urgentes com prioridade verde ou azul;47.86967;epis. urg./100.000 resid.;2022-04-22/ARS Alentejo/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2022-04-22;ARS Norte;Número estimado de episódios de urgência;6303.0;episódio urgência;2022-04-22/ARS Norte/Número estimado de episódios de urgência
2022-04-22;ARS Centro;Taxa diária de atendimentos urgentes com prioridade verde ou azul;39.69388;epis. urg./100.000 resid.;2022-04-22/ARS Centro/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2022-04-22;ARS Algarve;Taxa diária de atendimentos urgentes com prioridade verde ou azul;45.97107;epis. urg./100.000 resid.;2022-04-22/ARS Algarve/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2022-04-22;ARS Centro;Taxa diária de atendimentos urgentes com internamento;9.964158;%;2022-04-22/ARS Centro/Taxa diária de episódios de urgência com internamento (%)
2022-04-22;ARS Algarve;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);67.04375;minuto;2022-04-22/ARS Algarve/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2022-04-22;ARS Lisboa e Vale do Tejo;Taxa diária de atendimentos urgentes com internamento;8.685137;%;2022-04-22/ARS Lisboa e Vale do Tejo/Taxa diária de episódios de urgência com internamento (%)
2022-04-22;ARS Lisboa e Vale do Tejo;Número estimado de episódios de urgência;5793.0;episódio urgência;2022-04-22/ARS Lisboa e Vale do Tejo/Número estimado de episódios de urgência
2022-04-22;ARS Algarve;Taxa diária de atendimentos urgentes com internamento;8.635578;%;2022-04-22/ARS Algarve/Taxa diária de episódios de urgência com internamento (%)
2022-04-22;ARS Algarve;Número estimado de episódios de urgência;968.0;episódio urgência;2022-04-22/ARS Algarve/Número estimado de episódios de urgência
2022-04-22;ARS Norte;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);52.46169;minuto;2022-04-22/ARS Norte/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2022-04-22;Portugal Continental;Número estimado de episódios de urgência;17037.0;episódio urgência;2022-04-22/Portugal Continental/Número estimado de episódios de urgência
2022-04-22;ARS Alentejo;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);39.69555;minuto;2022-04-22/ARS Alentejo/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2022-04-22;Portugal Continental;Taxa diária de atendimentos urgentes com prioridade verde ou azul;42.75401;epis. urg./100.000 resid.;2022-04-22/Portugal Continental/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2022-04-22;Portugal Continental;Taxa diária de atendimentos urgentes com internamento;9.010189;%;2022-04-22/Portugal Continental/Taxa diária de episódios de urgência com internamento (%)
2022-04-22;ARS Norte;Taxa diária de atendimentos urgentes com internamento;8.825204;%;2022-04-22/ARS Norte/Taxa diária de episódios de urgência com internamento (%)
2022-04-22;ARS Norte;Taxa diária de atendimentos urgentes com prioridade verde ou azul;39.4081;epis. urg./100.000 resid.;2022-04-22/ARS Norte/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2022-04-22;ARS Centro;Número estimado de episódios de urgência;3053.0;episódio urgência;2022-04-22/ARS Centro/Número estimado de episódios de urgência
2022-04-21;ARS Lisboa e Vale do Tejo;Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar);85.1235;minuto;2022-04-21/ARS Lisboa e Vale do Tejo/Tempo médio de espera entre a triagem e a primeira observação médica (rede de urgência hospitalar)
2022-04-21;Portugal Continental;Taxa diária de atendimentos urgentes com internamento;8.407108;%;2022-04-21/Portugal Continental/Taxa diária de episódios de urgência com internamento (%)
2022-04-21;ARS Norte;Taxa diária de atendimentos urgentes com prioridade verde ou azul;42.1903;epis. urg./100.000 resid.;2022-04-21/ARS Norte/Taxa diária de episódios de urgência não urgentes (Manchester) por 100.000 residentes
2022-04-21;ARS Algarve;Número estimado de episódios de urgência;845.0;episódio urgência;2022-04-21/ARS Algarve/Número estimado de episódios de urgência
